name,country,date,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration
Veendam,Netherlands,2024-06-17,19.7,10.7,1.3,76,3.84
Veendam,Netherlands,2024-06-18,20.0,9.0,3.2,84,2.46
Veendam,Netherlands,2024-06-19,17.3,10.1,0.9,81,3.67
Veendam,Netherlands,2024-06-20,20.7,8.0,0.1,78,3.33
Veendam,Netherlands,2024-06-21,20.9,12.8,3.4,86,2.43
Veendam,Netherlands,2024-06-22,20.5,12.8,0.4,82,3.41
Veendam,Netherlands,2024-06-23,22.2,12.1,0.1,80,3.78
Veendam,Netherlands,2024-06-24,22.8,12.9,0.0,78,4.22
Veendam,Netherlands,2024-06-25,26.3,13.4,0.0,76,4.9
Veendam,Netherlands,2024-06-26,27.4,17.0,0.0,72,5.32
Veendam,Netherlands,2024-06-27,28.0,18.4,0.1,72,5.4
Veendam,Netherlands,2024-06-28,19.9,13.2,0.1,71,4.12
Veendam,Netherlands,2024-06-29,23.2,11.3,0.3,69,4.84
Veendam,Netherlands,2024-06-30,20.1,14.7,2.1,78,3.33
Veendam,Netherlands,2024-07-01,17.4,13.9,9.2,79,3.09
Veendam,Netherlands,2024-07-02,16.1,11.9,1.1,81,1.9
Veendam,Netherlands,2024-07-03,14.8,11.0,5.4,81,1.86
Veendam,Netherlands,2024-07-04,16.9,12.8,4.1,70,4.07
Veendam,Netherlands,2024-07-05,17.6,12.4,2.5,77,2.59
Veendam,Netherlands,2024-07-06,20.9,12.5,0.9,77,3.27
Veendam,Netherlands,2024-07-07,17.6,11.7,8.3,80,2.97
Veendam,Netherlands,2024-07-08,20.1,12.0,2.0,77,3.75
Veendam,Netherlands,2024-07-09,26.3,15.1,4.1,72,4.52
Veendam,Netherlands,2024-07-10,23.3,15.5,4.2,80,3.53
Veendam,Netherlands,2024-07-11,20.8,13.9,0.6,78,3.66
Veendam,Netherlands,2024-07-12,17.8,12.1,30.7,89,1.39
Veendam,Netherlands,2024-07-13,18.3,13.2,4.6,86,2.24
Veendam,Netherlands,2024-07-14,19.0,12.9,1.2,77,3.32
Veendam,Netherlands,2024-07-15,23.6,12.6,0.1,74,4.33
Veendam,Netherlands,2024-07-16,20.6,15.9,8.2,82,3.42
Veendam,Netherlands,2024-07-17,20.3,13.7,1.2,83,3.06
Veendam,Netherlands,2024-07-18,23.6,11.9,0.0,83,3.84
Veendam,Netherlands,2024-07-19,26.8,15.0,0.0,75,4.64
Veendam,Netherlands,2024-07-20,28.6,16.6,0.0,72,5.24
Veendam,Netherlands,2024-07-21,25.5,18.1,4.6,84,3.57
Veendam,Netherlands,2024-07-22,21.8,15.9,0.9,76,3.57
Veendam,Netherlands,2024-07-23,21.0,15.4,12.9,85,2.99
Veendam,Netherlands,2024-07-24,19.6,13.1,0.6,78,3.27
Veendam,Netherlands,2024-07-25,22.2,10.4,1.5,79,2.86
Veendam,Netherlands,2024-07-26,21.8,15.2,2.5,84,3.08
Veendam,Netherlands,2024-07-27,23.3,10.9,0.5,81,3.92
Veendam,Netherlands,2024-07-28,21.1,14.0,0.7,80,3.93
Veendam,Netherlands,2024-07-29,23.2,10.9,0.0,78,4.35
Veendam,Netherlands,2024-07-30,26.1,13.7,0.0,72,4.65
Veendam,Netherlands,2024-07-31,23.7,14.5,0.0,78,4.22
Veendam,Netherlands,2024-08-01,22.3,14.0,0.0,77,3.62
Veendam,Netherlands,2024-08-02,22.5,13.8,0.0,75,4.17
Veendam,Netherlands,2024-08-03,22.7,14.5,14.3,86,2.62
Veendam,Netherlands,2024-08-04,19.9,13.8,0.3,76,3.06
Veendam,Netherlands,2024-08-05,23.1,12.5,0.0,76,2.94
Veendam,Netherlands,2024-08-06,26.3,13.6,0.0,74,4.51
Veendam,Netherlands,2024-08-07,22.1,14.4,1.9,78,2.94
Veendam,Netherlands,2024-08-08,22.9,14.8,0.6,70,4.03
Veendam,Netherlands,2024-08-09,22.2,15.3,5.1,77,2.99
Veendam,Netherlands,2024-08-10,23.0,15.4,0.0,74,3.94
Veendam,Netherlands,2024-08-11,23.6,14.7,0.4,78,3.5
Veendam,Netherlands,2024-08-12,26.8,13.2,0.0,72,4.55
Veendam,Netherlands,2024-08-13,26.3,19.1,1.4,84,2.16
Veendam,Netherlands,2024-08-14,26.8,18.9,8.8,90,2.64
Veendam,Netherlands,2024-08-15,24.7,18.1,0.1,78,3.64
Veendam,Netherlands,2024-08-16,21.7,17.1,5.3,82,1.94
Veendam,Netherlands,2024-08-17,21.5,14.3,0.1,70,3.8
Veendam,Netherlands,2024-08-18,22.0,13.1,0.0,74,3.29
Veendam,Netherlands,2024-08-19,21.3,13.3,0.0,71,2.89
Veendam,Netherlands,2024-08-20,23.9,15.0,14.8,75,3.53
Veendam,Netherlands,2024-08-21,18.1,13.4,0.6,71,3.23
Veendam,Netherlands,2024-08-22,22.4,14.1,0.1,66,3.89
Veendam,Netherlands,2024-08-23,21.6,14.3,1.7,71,3.04
Veendam,Netherlands,2024-08-24,26.4,14.3,5.0,80,3.09
Veendam,Netherlands,2024-08-25,19.0,13.9,1.5,71,3.38
Veendam,Netherlands,2024-08-26,20.6,13.5,0.5,75,3.01
Veendam,Netherlands,2024-08-27,23.2,12.7,0.0,74,3.44
Veendam,Netherlands,2024-08-28,27.3,13.4,0.0,73,3.96
Veendam,Netherlands,2024-08-29,26.2,14.6,0.6,80,3.46
Veendam,Netherlands,2024-08-30,20.8,13.7,0.0,79,3.06
Veendam,Netherlands,2024-08-31,19.8,13.5,0.0,72,3.4
Veendam,Netherlands,2024-09-01,25.0,14.8,0.0,69,4.04
Veendam,Netherlands,2024-09-02,27.2,16.4,2.0,77,3.34
Veendam,Netherlands,2024-09-03,25.4,16.3,1.8,85,2.88
Veendam,Netherlands,2024-09-04,19.4,15.6,6.4,94,0.82
Veendam,Netherlands,2024-09-05,27.8,15.4,0.0,71,4.56
Veendam,Netherlands,2024-09-06,25.7,19.6,0.9,61,4.05
Veendam,Netherlands,2024-09-07,23.9,16.2,0.0,80,2.37
Veendam,Netherlands,2024-09-08,23.8,15.0,1.0,78,2.68
Veendam,Netherlands,2024-09-09,20.6,12.6,0.8,79,2.55
Veendam,Netherlands,2024-09-10,17.1,12.8,10.9,79,1.69
Veendam,Netherlands,2024-09-11,14.2,8.2,11.1,82,1.93
Veendam,Netherlands,2024-09-12,13.7,6.9,0.7,83,1.61
Veendam,Netherlands,2024-09-13,15.9,8.6,0.2,75,2.36
Veendam,Netherlands,2024-09-14,16.1,9.0,0.0,70,2.11
Veendam,Netherlands,2024-09-15,18.6,7.0,0.0,80,1.96
Veendam,Netherlands,2024-09-16,18.5,11.5,0.6,87,1.93
Veendam,Netherlands,2024-09-17,19.4,14.6,0.2,83,2.0
Veendam,Netherlands,2024-09-18,21.0,12.6,0.0,87,2.3
Veendam,Netherlands,2024-09-19,20.4,13.1,0.0,87,2.31
Veendam,Netherlands,2024-09-20,22.0,14.3,0.0,71,3.05
Veendam,Netherlands,2024-09-21,22.2,12.0,0.0,73,2.62
Veendam,Netherlands,2024-09-22,22.9,9.8,0.0,83,2.37
Veendam,Netherlands,2024-09-23,20.8,11.1,2.3,87,1.72
Veendam,Netherlands,2024-09-24,18.1,11.6,2.1,83,2.03
Veendam,Netherlands,2024-09-25,16.1,12.6,3.4,86,1.32
Veendam,Netherlands,2024-09-26,18.5,12.6,8.8,87,1.67
Veendam,Netherlands,2024-09-27,13.9,11.6,12.4,78,1.71
Veendam,Netherlands,2024-09-28,12.8,8.5,1.2,72,1.88
Veendam,Netherlands,2024-09-29,14.4,6.5,0.0,74,1.91
Veendam,Netherlands,2024-09-30,15.2,8.2,13.2,75,2.16
Veendam,Netherlands,2024-10-01,15.7,10.7,3.3,90,1.03
Veendam,Netherlands,2024-10-02,14.3,9.0,0.0,77,1.65
Veendam,Netherlands,2024-10-03,14.2,6.1,0.0,76,1.68
Veendam,Netherlands,2024-10-04,14.6,4.3,0.0,82,1.56
Veendam,Netherlands,2024-10-05,14.4,3.3,0.0,85,1.45
Veendam,Netherlands,2024-10-06,14.8,5.6,0.0,78,1.78
Veendam,Netherlands,2024-10-07,17.9,9.7,1.5,84,1.53
Veendam,Netherlands,2024-10-08,17.6,12.6,11.3,85,1.39
Veendam,Netherlands,2024-10-09,17.2,11.8,4.1,86,1.25
Veendam,Netherlands,2024-10-10,13.3,8.1,3.6,80,1.21
Veendam,Netherlands,2024-10-11,12.3,5.0,0.2,74,1.49
Veendam,Netherlands,2024-10-12,12.2,4.6,4.1,83,1.1
Veendam,Netherlands,2024-10-13,12.8,7.5,2.0,73,1.79
Veendam,Netherlands,2024-10-14,11.6,5.9,0.0,84,0.71
Veendam,Netherlands,2024-10-15,12.9,2.0,0.0,82,1.5
Veendam,Netherlands,2024-10-16,17.3,8.2,0.0,77,1.79
Veendam,Netherlands,2024-10-17,18.7,12.3,0.4,88,0.83
Veendam,Netherlands,2024-10-18,20.3,12.0,0.3,93,1.09
Veendam,Netherlands,2024-10-19,15.1,12.9,10.1,95,0.43
Veendam,Netherlands,2024-10-20,16.9,12.1,1.1,83,1.31
Veendam,Netherlands,2024-10-21,17.1,12.0,3.4,85,0.77
Veendam,Netherlands,2024-10-22,15.0,9.2,4.2,85,1.17
Veendam,Netherlands,2024-10-23,14.4,6.9,0.0,94,0.71
Veendam,Netherlands,2024-10-24,14.2,6.5,0.0,90,0.97
Veendam,Netherlands,2024-10-25,17.1,9.2,0.0,91,0.91
Veendam,Netherlands,2024-10-26,18.1,9.8,0.0,93,0.97
Veendam,Netherlands,2024-10-27,15.2,9.3,2.9,90,0.92
Veendam,Netherlands,2024-10-28,14.0,9.2,4.7,93,0.4
Veendam,Netherlands,2024-10-29,14.9,11.4,0.6,94,0.55
Veendam,Netherlands,2024-10-30,14.4,8.5,0.1,93,0.56
Veendam,Netherlands,2024-10-31,14.3,9.1,0.0,87,0.82
Veendam,Netherlands,2024-11-01,14.3,10.0,0.5,87,0.65
Veendam,Netherlands,2024-11-02,11.2,4.4,0.0,77,0.69
Veendam,Netherlands,2024-11-03,10.1,0.8,0.0,87,0.72
Veendam,Netherlands,2024-11-04,11.1,2.0,0.0,90,0.46
Veendam,Netherlands,2024-11-05,10.0,2.3,0.0,94,0.63
Veendam,Netherlands,2024-11-06,7.9,1.9,0.0,97,0.31
Veendam,Netherlands,2024-11-07,6.7,4.8,0.0,92,0.33
Veendam,Netherlands,2024-11-08,6.2,4.1,0.0,85,0.51
Veendam,Netherlands,2024-11-09,8.6,5.5,0.0,87,0.39
Veendam,Netherlands,2024-11-10,9.8,5.8,0.0,93,0.35
Veendam,Netherlands,2024-11-11,10.8,7.7,8.7,89,0.62
Veendam,Netherlands,2024-11-12,10.1,4.9,0.0,91,0.54
Veendam,Netherlands,2024-11-13,11.6,4.9,0.0,90,0.39
Veendam,Netherlands,2024-11-14,12.0,9.2,0.1,84,0.6
Veendam,Netherlands,2024-11-15,11.2,7.7,0.0,85,0.5
Veendam,Netherlands,2024-11-16,10.3,7.6,3.4,88,0.52
Veendam,Netherlands,2024-11-17,8.3,3.7,2.3,85,0.61
Veendam,Netherlands,2024-11-18,7.3,2.5,0.0,78,0.73
Veendam,Netherlands,2024-11-19,3.9,1.4,8.8,92,0.22
Veendam,Netherlands,2024-11-20,4.6,-0.5,8.1,91,0.31
Veendam,Netherlands,2024-11-21,3.8,-0.8,11.9,88,0.37
Veendam,Netherlands,2024-11-22,3.7,-1.1,2.2,85,0.42
Veendam,Netherlands,2024-11-23,7.8,0.9,13.7,87,0.46
Veendam,Netherlands,2024-11-24,16.8,8.2,4.1,68,2.46
Veendam,Netherlands,2024-11-25,16.5,8.4,3.4,74,1.82
Veendam,Netherlands,2024-11-26,8.9,4.0,0.6,88,0.48
Veendam,Netherlands,2024-11-27,9.9,2.5,17.9,94,0.27
Veendam,Netherlands,2024-11-28,8.7,3.2,2.1,85,0.63
Veendam,Netherlands,2024-11-29,8.0,1.0,0.0,90,0.34
Veendam,Netherlands,2024-11-30,5.9,0.3,0.0,81,0.48
Veendam,Netherlands,2024-12-01,8.0,3.8,0.0,68,1.0
Veendam,Netherlands,2024-12-02,10.8,6.3,1.9,95,0.22
Veendam,Netherlands,2024-12-03,7.5,2.7,2.4,87,0.49
Veendam,Netherlands,2024-12-04,6.1,1.7,0.4,94,0.25
Veendam,Netherlands,2024-12-05,8.3,1.9,11.0,94,0.19
Veendam,Netherlands,2024-12-06,10.0,4.7,12.6,89,0.51
Veendam,Netherlands,2024-12-07,10.1,4.3,2.2,85,0.58
Veendam,Netherlands,2024-12-08,7.0,4.2,0.5,86,0.49
Veendam,Netherlands,2024-12-09,6.0,5.1,0.6,80,0.75
Veendam,Netherlands,2024-12-10,5.5,4.0,0.0,79,0.63
Veendam,Netherlands,2024-12-11,5.5,2.2,0.1,83,0.29
Veendam,Netherlands,2024-12-12,5.8,3.4,0.1,89,0.25
Veendam,Netherlands,2024-12-13,4.0,-0.7,0.0,86,0.28
Veendam,Netherlands,2024-12-14,5.5,0.5,1.0,90,0.22
Veendam,Netherlands,2024-12-15,10.7,3.3,2.5,92,0.29
Veendam,Netherlands,2024-12-16,11.0,8.5,0.0,84,0.79
Veendam,Netherlands,2024-12-17,10.0,6.7,1.2,89,0.42
Veendam,Netherlands,2024-12-18,12.7,6.7,1.6,83,0.89
Veendam,Netherlands,2024-12-19,11.8,3.5,21.4,87,0.51
Veendam,Netherlands,2024-12-20,6.9,5.0,0.3,75,0.89
Veendam,Netherlands,2024-12-21,8.7,6.3,6.0,92,0.32
Veendam,Netherlands,2024-12-22,7.2,2.4,4.9,84,0.52
Veendam,Netherlands,2024-12-23,8.0,2.4,1.8,76,0.91
Veendam,Netherlands,2024-12-24,7.0,2.5,1.6,93,0.19
Veendam,Netherlands,2024-12-25,10.2,7.1,0.0,98,0.15
Veendam,Netherlands,2024-12-26,8.7,6.8,0.1,97,0.17
Veendam,Netherlands,2024-12-27,6.7,0.9,0.0,97,0.16
Veendam,Netherlands,2024-12-28,1.0,-0.2,0.0,97,0.13
Veendam,Netherlands,2024-12-29,6.6,0.8,0.0,93,0.22
Veendam,Netherlands,2024-12-30,7.9,6.1,0.0,89,0.44
Veendam,Netherlands,2024-12-31,8.0,3.7,0.0,85,0.59
Sneek,Netherlands,2019-01-01,9.4,6.1,0.3,73,1.32
Sneek,Netherlands,2019-01-02,6.9,5.1,0.0,63,1.36
Sneek,Netherlands,2019-01-03,6.9,4.4,0.0,75,0.57
Sneek,Netherlands,2019-01-04,7.6,4.4,0.6,83,0.51
Sneek,Netherlands,2019-01-05,8.4,7.4,1.1,87,0.55
Sneek,Netherlands,2019-01-06,7.3,4.3,0.0,87,0.34
Sneek,Netherlands,2019-01-07,9.2,3.8,2.6,89,0.39
Sneek,Netherlands,2019-01-08,8.2,5.4,2.9,74,1.44
Sneek,Netherlands,2019-01-09,6.4,3.5,0.2,70,1.13
Sneek,Netherlands,2019-01-10,6.2,1.2,1.8,88,0.24
Sneek,Netherlands,2019-01-11,8.3,6.0,1.3,91,0.31
Sneek,Netherlands,2019-01-12,8.1,5.5,3.2,89,0.42
Sneek,Netherlands,2019-01-13,9.9,6.9,9.7,86,0.7
Sneek,Netherlands,2019-01-14,6.4,4.1,0.8,71,1.03
Sneek,Netherlands,2019-01-15,8.2,3.4,0.0,84,0.65
Sneek,Netherlands,2019-01-16,8.1,5.4,4.2,89,0.46
Sneek,Netherlands,2019-01-17,5.5,2.0,1.3,79,0.7
Sneek,Netherlands,2019-01-18,5.3,-2.9,0.1,85,0.43
Sneek,Netherlands,2019-01-19,2.3,-4.1,0.0,88,0.36
Sneek,Netherlands,2019-01-20,1.5,-6.7,0.0,84,0.38
Sneek,Netherlands,2019-01-21,4.3,-6.6,0.1,92,0.3
Sneek,Netherlands,2019-01-22,0.5,-2.2,2.8,86,0.38
Sneek,Netherlands,2019-01-23,0.2,-4.0,0.0,87,0.28
Sneek,Netherlands,2019-01-24,-1.6,-5.6,0.0,81,0.28
Sneek,Netherlands,2019-01-25,6.9,-6.8,3.5,87,0.22
Sneek,Netherlands,2019-01-26,7.5,5.6,6.9,92,0.36
Sneek,Netherlands,2019-01-27,6.8,3.9,5.7,89,0.47
Sneek,Netherlands,2019-01-28,5.6,1.6,3.1,85,0.53
Sneek,Netherlands,2019-01-29,3.6,-0.4,0.1,83,0.47
Sneek,Netherlands,2019-01-30,2.4,-1.6,0.0,81,0.47
Sneek,Netherlands,2019-01-31,2.7,-2.7,2.2,91,0.42
Sneek,Netherlands,2019-02-01,1.3,-0.8,0.3,84,0.44
Sneek,Netherlands,2019-02-02,3.3,-0.9,1.9,94,0.26
Sneek,Netherlands,2019-02-03,5.9,-0.8,0.2,85,0.58
Sneek,Netherlands,2019-02-04,4.7,0.8,2.5,87,0.47
Sneek,Netherlands,2019-02-05,7.6,1.9,0.0,94,0.44
Sneek,Netherlands,2019-02-06,7.2,3.4,4.1,93,0.29
Sneek,Netherlands,2019-02-07,8.7,5.7,6.9,82,1.11
Sneek,Netherlands,2019-02-08,8.7,4.5,5.4,87,0.69
Sneek,Netherlands,2019-02-09,9.2,6.6,0.7,75,1.55
Sneek,Netherlands,2019-02-10,7.1,4.9,20.5,91,0.35
Sneek,Netherlands,2019-02-11,7.4,3.2,0.4,79,1.03
Sneek,Netherlands,2019-02-12,8.8,3.2,0.0,84,0.8
Sneek,Netherlands,2019-02-13,8.7,4.6,0.0,89,0.5
Sneek,Netherlands,2019-02-14,9.1,2.2,0.0,84,0.85
Sneek,Netherlands,2019-02-15,12.6,0.5,0.0,76,1.18
Sneek,Netherlands,2019-02-16,11.6,3.6,0.0,85,0.99
Sneek,Netherlands,2019-02-17,13.6,2.9,0.0,80,1.28
Sneek,Netherlands,2019-02-18,11.4,4.1,0.1,85,1.0
Sneek,Netherlands,2019-02-19,8.5,5.0,1.8,88,0.7
Sneek,Netherlands,2019-02-20,10.3,5.9,0.0,84,0.9
Sneek,Netherlands,2019-02-21,10.8,6.5,0.3,90,0.56
Sneek,Netherlands,2019-02-22,12.1,6.8,0.0,88,0.89
Sneek,Netherlands,2019-02-23,11.3,2.4,0.0,83,1.13
Sneek,Netherlands,2019-02-24,11.9,0.2,0.0,76,1.23
Sneek,Netherlands,2019-02-25,15.4,-0.8,0.0,72,1.41
Sneek,Netherlands,2019-02-26,15.9,0.2,0.0,75,1.48
Sneek,Netherlands,2019-02-27,13.9,1.2,0.0,82,1.38
Sneek,Netherlands,2019-02-28,11.3,2.8,0.1,91,0.91
Sneek,Netherlands,2019-03-01,7.5,3.8,0.4,84,0.76
Sneek,Netherlands,2019-03-02,10.9,2.8,0.0,84,1.07
Sneek,Netherlands,2019-03-03,10.9,9.0,12.6,88,0.75
Sneek,Netherlands,2019-03-04,10.5,4.8,5.9,77,1.48
Sneek,Netherlands,2019-03-05,8.8,4.9,0.9,78,1.41
Sneek,Netherlands,2019-03-06,9.7,5.9,8.0,87,0.67
Sneek,Netherlands,2019-03-07,9.9,6.2,14.2,85,1.15
Sneek,Netherlands,2019-03-08,8.4,6.0,2.5,76,1.66
Sneek,Netherlands,2019-03-09,9.4,5.7,7.0,78,1.42
Sneek,Netherlands,2019-03-10,6.6,3.0,11.6,86,0.59
Sneek,Netherlands,2019-03-11,6.2,2.4,8.4,81,1.03
Sneek,Netherlands,2019-03-12,8.2,3.1,7.9,79,1.11
Sneek,Netherlands,2019-03-13,8.1,5.2,6.0,76,1.47
Sneek,Netherlands,2019-03-14,9.1,6.2,11.9,82,0.96
Sneek,Netherlands,2019-03-15,11.7,6.8,2.3,76,1.69
Sneek,Netherlands,2019-03-16,10.8,5.8,5.8,79,1.3
Sneek,Netherlands,2019-03-17,9.9,5.0,5.5,77,1.64
Sneek,Netherlands,2019-03-18,7.8,2.5,4.9,76,1.59
Sneek,Netherlands,2019-03-19,10.0,1.1,0.0,80,1.69
Sneek,Netherlands,2019-03-20,12.3,5.7,0.2,90,1.05
Sneek,Netherlands,2019-03-21,11.4,6.8,0.0,90,1.16
Sneek,Netherlands,2019-03-22,15.7,4.5,0.0,90,1.94
Sneek,Netherlands,2019-03-23,10.0,3.6,0.0,85,1.19
Sneek,Netherlands,2019-03-24,9.0,2.5,0.6,82,1.62
Sneek,Netherlands,2019-03-25,8.6,5.0,1.9,77,1.65
Sneek,Netherlands,2019-03-26,9.5,4.7,0.1,80,1.49
Sneek,Netherlands,2019-03-27,11.4,3.1,0.0,88,1.23
Sneek,Netherlands,2019-03-28,12.0,6.1,0.1,86,1.29
Sneek,Netherlands,2019-03-29,13.6,4.4,0.0,85,2.06
Sneek,Netherlands,2019-03-30,16.0,3.8,0.2,86,2.09
Sneek,Netherlands,2019-03-31,9.4,1.0,0.0,76,1.9
Sneek,Netherlands,2019-04-01,11.7,0.2,0.0,68,2.42
Sneek,Netherlands,2019-04-02,15.6,3.0,3.6,80,1.95
Sneek,Netherlands,2019-04-03,10.0,4.8,0.7,79,1.49
Sneek,Netherlands,2019-04-04,9.5,3.0,0.5,84,1.28
Sneek,Netherlands,2019-04-05,9.7,2.3,0.3,85,1.56
Sneek,Netherlands,2019-04-06,13.3,6.2,0.6,87,1.11
Sneek,Netherlands,2019-04-07,19.5,5.2,0.6,76,2.91
Sneek,Netherlands,2019-04-08,17.2,5.2,0.0,78,2.77
Sneek,Netherlands,2019-04-09,11.6,3.6,0.0,66,2.83
Sneek,Netherlands,2019-04-10,8.2,0.8,0.0,62,2.49
Sneek,Netherlands,2019-04-11,7.8,2.0,0.0,69,1.76
Sneek,Netherlands,2019-04-12,7.3,-0.3,1.0,74,1.98
Sneek,Netherlands,2019-04-13,6.4,-1.5,0.7,80,1.71
Sneek,Netherlands,2019-04-14,8.4,-1.5,0.1,77,1.77
Sneek,Netherlands,2019-04-15,14.3,4.1,0.0,69,3.01
Sneek,Netherlands,2019-04-16,14.9,4.0,0.0,60,3.4
Sneek,Netherlands,2019-04-17,17.6,6.0,0.0,62,3.25
Sneek,Netherlands,2019-04-18,19.4,8.2,0.0,59,4.09
Sneek,Netherlands,2019-04-19,21.4,9.0,0.0,62,4.16
Sneek,Netherlands,2019-04-20,21.0,8.3,0.0,62,4.09
Sneek,Netherlands,2019-04-21,20.1,4.6,0.0,65,3.78
Sneek,Netherlands,2019-04-22,22.5,8.9,0.0,48,5.34
Sneek,Netherlands,2019-04-23,20.4,9.8,0.0,51,5.1
Sneek,Netherlands,2019-04-24,24.1,12.1,3.7,62,4.6
Sneek,Netherlands,2019-04-25,18.0,8.6,7.4,79,2.68
Sneek,Netherlands,2019-04-26,14.5,8.6,2.9,82,2.15
Sneek,Netherlands,2019-04-27,12.6,7.6,2.7,75,2.07
Sneek,Netherlands,2019-04-28,12.1,4.8,3.0,84,1.68
Sneek,Netherlands,2019-04-29,12.5,1.6,0.0,86,1.74
Sneek,Netherlands,2019-04-30,12.2,8.5,0.0,87,1.65
Sneek,Netherlands,2019-05-01,11.3,7.8,0.0,81,1.85
Sneek,Netherlands,2019-05-02,12.9,7.1,1.7,84,1.83
Sneek,Netherlands,2019-05-03,9.8,5.4,1.0,67,2.3
Sneek,Netherlands,2019-05-04,8.9,4.0,1.3,65,2.77
Sneek,Netherlands,2019-05-05,9.7,4.7,0.8,70,2.5
Sneek,Netherlands,2019-05-06,10.8,3.2,1.9,74,2.37
Sneek,Netherlands,2019-05-07,10.8,2.8,1.8,77,2.03
Sneek,Netherlands,2019-05-08,13.3,5.1,4.7,79,1.44
Sneek,Netherlands,2019-05-09,15.8,7.8,0.7,82,2.86
Sneek,Netherlands,2019-05-10,12.0,4.2,0.7,77,2.91
Sneek,Netherlands,2019-05-11,12.2,3.3,0.0,70,3.05
Sneek,Netherlands,2019-05-12,11.8,4.2,0.0,69,2.95
Sneek,Netherlands,2019-05-13,12.7,3.2,0.0,76,3.19
Sneek,Netherlands,2019-05-14,14.5,4.8,0.0,73,3.4
Sneek,Netherlands,2019-05-15,16.3,3.9,0.0,64,3.95
Sneek,Netherlands,2019-05-16,15.3,5.8,1.1,68,3.29
Sneek,Netherlands,2019-05-17,14.8,10.2,0.7,77,2.07
Sneek,Netherlands,2019-05-18,20.2,9.0,2.1,81,3.69
Sneek,Netherlands,2019-05-19,18.5,10.3,0.0,86,3.06
Sneek,Netherlands,2019-05-20,18.8,10.5,0.3,87,2.99
Sneek,Netherlands,2019-05-21,15.7,10.8,0.1,88,1.9
Sneek,Netherlands,2019-05-22,15.4,8.7,0.1,75,3.39
Sneek,Netherlands,2019-05-23,19.5,9.0,0.0,72,4.19
Sneek,Netherlands,2019-05-24,17.4,9.1,0.0,76,3.94
Sneek,Netherlands,2019-05-25,15.9,9.5,0.0,73,3.29
Sneek,Netherlands,2019-05-26,20.2,10.8,7.0,81,2.82
Sneek,Netherlands,2019-05-27,15.8,10.7,0.2,76,2.98
Sneek,Netherlands,2019-05-28,14.5,6.3,0.0,72,3.16
Sneek,Netherlands,2019-05-29,16.8,3.2,0.3,67,3.95
Sneek,Netherlands,2019-05-30,18.7,13.4,1.7,80,2.79
Sneek,Netherlands,2019-05-31,19.9,13.8,0.3,76,4.02
Sneek,Netherlands,2019-06-01,21.1,12.9,0.0,76,4.29
Sneek,Netherlands,2019-06-02,27.8,15.3,0.0,62,5.72
Sneek,Netherlands,2019-06-03,17.9,10.3,0.2,71,3.04
Sneek,Netherlands,2019-06-04,21.9,11.0,8.5,69,4.14
Sneek,Netherlands,2019-06-05,18.8,14.1,5.3,84,2.13
Sneek,Netherlands,2019-06-06,17.0,10.2,6.2,78,3.1
Sneek,Netherlands,2019-06-07,22.7,8.9,2.4,70,4.14
Sneek,Netherlands,2019-06-08,16.1,12.8,9.4,76,2.76
Sneek,Netherlands,2019-06-09,17.7,12.0,0.4,73,3.5
Sneek,Netherlands,2019-06-10,21.3,12.5,6.5,80,3.43
Sneek,Netherlands,2019-06-11,17.7,9.8,7.6,88,2.45
Sneek,Netherlands,2019-06-12,18.4,8.7,5.3,86,2.37
Sneek,Netherlands,2019-06-13,17.2,11.3,1.8,79,3.18
Sneek,Netherlands,2019-06-14,20.8,12.5,0.8,79,3.31
Sneek,Netherlands,2019-06-15,18.0,12.1,18.0,86,2.27
Sneek,Netherlands,2019-06-16,19.0,11.3,1.3,80,3.62
Sneek,Netherlands,2019-06-17,23.3,13.1,0.1,76,4.28
Sneek,Netherlands,2019-06-18,23.7,13.4,0.1,76,4.4
Sneek,Netherlands,2019-06-19,25.4,15.4,0.5,79,3.9
Sneek,Netherlands,2019-06-20,18.2,12.7,3.0,83,3.03
Sneek,Netherlands,2019-06-21,18.5,10.2,0.9,78,3.41
Sneek,Netherlands,2019-06-22,20.1,7.3,0.0,75,4.16
Sneek,Netherlands,2019-06-23,25.9,14.0,0.0,66,5.38
Sneek,Netherlands,2019-06-24,30.0,19.1,0.0,59,6.08
Sneek,Netherlands,2019-06-25,32.4,19.7,0.0,66,5.91
Sneek,Netherlands,2019-06-26,20.2,14.2,0.0,81,4.0
Sneek,Netherlands,2019-06-27,17.9,13.3,0.0,74,3.34
Sneek,Netherlands,2019-06-28,20.5,12.1,0.0,74,4.32
Sneek,Netherlands,2019-06-29,28.8,11.2,0.0,67,5.78
Sneek,Netherlands,2019-06-30,23.5,16.5,0.0,71,4.68
Sneek,Netherlands,2019-07-01,19.2,15.2,1.9,73,4.14
Sneek,Netherlands,2019-07-02,18.2,12.1,0.5,69,3.73
Sneek,Netherlands,2019-07-03,17.6,11.2,0.0,68,3.87
Sneek,Netherlands,2019-07-04,19.9,9.7,0.0,67,4.27
Sneek,Netherlands,2019-07-05,20.1,13.1,0.0,75,3.84
Sneek,Netherlands,2019-07-06,18.7,13.6,1.2,77,2.65
Sneek,Netherlands,2019-07-07,16.2,12.2,0.0,67,3.33
