name,country,region,lat,lon,climate_zone,period_start,period_end,NDVI,EVI,SAVI,NDMI,pixel_count
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2019-03-06,2019-03-22,0.25210361907360146,0.2022241221700035,0.14811849989082834,0.039523506248864464,47
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2019-03-06,2019-03-22,0.39776603882602796,0.256977886000017,0.23272906169358445,0.021032518687649347,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2019-03-06,2019-03-22,0.1904212800042374,0.13581855114991861,0.10289500207900734,0.03269515282043929,19
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2019-03-06,2019-03-22,0.36892409758830036,0.2884179396551005,0.21140516851381805,0.1520933075369401,52
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2019-03-06,2019-03-22,0.4305491211357733,0.20182875903813358,0.19252505516931737,0.014791189149817027,45
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2019-03-06,2019-03-22,0.22742399594124246,0.14958362199247102,0.1328472685434785,0.010117258353139088,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2019-03-06,2019-03-22,0.5343005624080599,0.33327652960381915,0.3059747402120479,0.07389088655530163,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2019-03-06,2019-03-22,0.8006778491435796,0.5526999532277242,0.49483434863273146,0.4665274854899543,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2019-03-06,2019-03-22,0.5111271773826843,0.512533267293688,0.38893416698134925,0.14594579957065112,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2019-03-22,2019-04-07,0.11577173695569494,0.10007777498528021,0.09320240175151963,-0.07800187803727568,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2019-03-22,2019-04-07,0.4625556524455466,0.30058621784511497,0.27643583753624845,0.10610581524911514,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2019-03-22,2019-04-07,0.08615412317881867,0.07178108814856717,0.06822615885304487,-0.07877193012941944,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2019-03-22,2019-04-07,0.35047378922029004,0.30180788885463555,0.2672249578956886,0.1495707610425628,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2019-03-22,2019-04-07,0.36702863911652706,0.2966571675153302,0.27957401442170243,0.10475036713661562,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2019-03-22,2019-04-07,0.3007204378404284,0.2763342662130604,0.21087376049024698,0.05864395322378283,10
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2019-03-22,2019-04-07,0.18351749081531585,0.1324027700672422,0.12431677486336822,-0.008472855370258466,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2019-03-22,2019-04-07,0.0912533085466321,0.07404199197453441,0.07510388974537816,-0.08642365509916598,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2019-03-22,2019-04-07,0.07609196884767772,0.07562689723969632,0.059794109084967066,-0.037225259074702276,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2019-03-22,2019-04-07,0.2817809181221226,0.20383628270106835,0.1820184897715779,0.032927708938420314,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2019-03-22,2019-04-07,0.10514946839880568,0.0670936269451266,0.07112177145137506,0.018768932808056277,45
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2019-03-22,2019-04-07,0.09577465212033921,0.08784562582400503,0.08453804235602566,-0.05591452366864271,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2019-03-22,2019-04-07,0.2462574338807026,0.15834691665619838,0.13861723935239864,-0.019310929328808155,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2019-03-22,2019-04-07,0.42834887385097603,0.24772356513700686,0.2250209921762293,0.001976192050800229,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2019-03-22,2019-04-07,0.5024375554161948,0.29707586965258725,0.2774742643922747,0.036568672901084884,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2019-03-22,2019-04-07,0.12438696840246527,0.1088824777930681,0.08771400918433965,-0.07357594472084801,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2019-03-22,2019-04-07,0.49617779988901367,0.29971842295099993,0.27583115047242546,0.05775565329901255,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2019-03-22,2019-04-07,-0.38795152402177757,-0.07787057017132772,-0.07945155940989747,0.38592573567357613,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2019-03-22,2019-04-07,0.8453503509243465,0.7277390622478161,0.6149145548431113,0.4235109391622246,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2019-03-22,2019-04-07,0.18078563580613274,0.06533386748341952,0.06535600029616553,-0.19137532652428038,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2019-03-22,2019-04-07,0.15624415498044417,0.1240138859585709,0.1093641256508133,-0.07613268695055851,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2019-03-22,2019-04-07,0.8041406611131227,0.6203226090164884,0.5256454224963747,0.40128257519731353,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2019-03-22,2019-04-07,0.7875714601267215,0.5591552389181584,0.4672603870100043,0.37221001509800405,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2019-03-22,2019-04-07,0.2917142987408488,0.17793788903404922,0.15345013528203477,0.008120144147832034,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2019-03-22,2019-04-07,0.8217758721648122,0.31723868782974196,0.32612407318598535,0.31515133852826765,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2019-03-22,2019-04-07,0.568582301803264,0.26547801384661546,0.25676596227993503,0.14228119543767898,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2019-03-22,2019-04-07,0.15517990022849548,0.13514903556582544,0.13093769952729903,0.1637643589029726,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2019-03-22,2019-04-07,0.3902457501877354,0.24177140888388673,0.21947465597108662,0.05322300387784593,43
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2019-03-22,2019-04-07,0.14501243384798868,0.10522823381804267,0.080828370691745,0.01614455261346716,21
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2019-03-22,2019-04-07,0.3565210542215626,0.21220850195919838,0.18055566813440482,0.12178739323686852,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2019-03-22,2019-04-07,0.5044284472498778,0.309436667525287,0.27864488487146255,0.13046223190691977,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2019-03-22,2019-04-07,0.4914778923562687,0.3275173948993071,0.3036637220000843,-0.00799191691082489,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2019-03-22,2019-04-07,0.1544228815450648,0.10453134351747713,0.08664631922576567,-0.03431437491669791,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2019-03-22,2019-04-07,0.6918416752585725,0.48137817433510854,0.40477075335981166,0.4518616913268581,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2019-03-22,2019-04-07,0.6989458529044478,0.4867364842189846,0.44541466708740135,0.16518950613226194,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2019-04-07,2019-04-23,0.15039815850760327,0.1137451011918264,0.10923875822491357,-0.060871600548992065,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2019-04-07,2019-04-23,0.6392654194787208,0.4049380439908767,0.3745272304212304,0.20123134245537014,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2019-04-07,2019-04-23,0.1234559977779924,0.12139594268859107,0.1033776091522461,-0.05191725366782311,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2019-04-07,2019-04-23,0.5852352420114121,0.46322355360896517,0.42688827124062273,0.30464619499539475,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2019-04-07,2019-04-23,0.4036471403717013,0.3336429576070934,0.29685941384626746,0.16489868190220772,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2019-04-07,2019-04-23,0.27863311083396597,0.21206287338935773,0.1580902463274913,0.019040197602057215,27
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2019-04-07,2019-04-23,0.3590537917202588,0.23759917583974619,0.23061158962092848,0.14491579753085243,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2019-04-07,2019-04-23,0.14623058998495786,0.12504102554169533,0.11945167228504332,-0.03164485714217619,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2019-04-07,2019-04-23,0.06793067089589006,0.07969010061566678,0.05790884968985888,-0.029008729154572976,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2019-04-07,2019-04-23,0.32027451109615773,0.26776583114271035,0.22503728252193433,0.055555937566563796,47
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2019-04-07,2019-04-23,0.03074599126529046,0.045432983719701774,0.030090448535828814,-0.09634151535751075,21
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2019-04-07,2019-04-23,0.11899505088110722,0.10968629547381002,0.100011002017955,-0.062384032430581646,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2019-04-07,2019-04-23,0.2411066473880628,0.16248383243659748,0.14350944728666618,-0.0299380537549288,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2019-04-07,2019-04-23,0.45321148757924345,0.26070929955036065,0.23616580065727208,0.004668339431366321,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2019-04-07,2019-04-23,0.524749064374209,0.3268818883811418,0.2983867554815503,0.07734474421786372,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2019-04-07,2019-04-23,0.13878444931683237,0.127600320372889,0.10403178133634429,-0.06624851261280695,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2019-04-07,2019-04-23,0.5246012032871004,0.3324045814648709,0.3035030972001884,0.08091158393119201,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2019-04-07,2019-04-23,-0.2512402634530156,-0.04757734061862791,-0.04408441444864773,0.3623749489290233,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2019-04-07,2019-04-23,0.8498205684048877,0.8151919344541042,0.6719909319392949,0.44090557568132466,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2019-04-07,2019-04-23,0.1853910109458863,0.08020751408378833,0.07568980017309111,-0.14817232011461348,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2019-04-07,2019-04-23,0.13025461549878312,0.10417826471980336,0.09054722274293496,-0.07929156305933432,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2019-04-07,2019-04-23,0.8166213026278959,0.6355606274614557,0.5451061193344626,0.47011710108565413,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2019-04-07,2019-04-23,0.8319290313204759,0.7692904495888058,0.6277054214236089,0.4202857648107839,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2019-04-07,2019-04-23,0.3133493533009416,0.20143167956165922,0.1739368277484431,0.02123604514447644,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2019-04-07,2019-04-23,0.8148058322442499,0.32764170661797654,0.3386637880721114,0.35568839779350936,48
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2019-04-07,2019-04-23,0.5522605263075415,0.25403568715770397,0.2473617580728455,0.1740774436550354,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2019-04-07,2019-04-23,0.16382866878795516,0.12574440629922273,0.12173943456051647,0.20814352586212884,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2019-04-07,2019-04-23,0.160044538271096,0.1462906514958235,0.09798621734120855,-0.08525061884053013,5
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2019-04-07,2019-04-23,0.034358854417079754,0.02107874434977313,0.015018558261518737,0.08630813295826499,3
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2019-04-07,2019-04-23,0.4133986063980201,0.23947510095567928,0.21512920929044096,0.0644860366630989,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2019-04-07,2019-04-23,0.5121404616967173,0.2941060065105568,0.26767041153577226,0.1418690617190487,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2019-04-07,2019-04-23,0.5384716944236347,0.3522623796752485,0.3181195432091087,0.10070503279429402,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2019-04-07,2019-04-23,0.18779001878811985,0.11813785692654967,0.10299352530023795,-0.0008837390656687885,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2019-04-07,2019-04-23,0.3421747286303815,0.26120048099627974,0.201442712418098,0.20559798599540202,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2019-04-07,2019-04-23,0.8821593613496846,0.5361698792870959,0.511508835859953,0.5440956730047586,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2019-04-07,2019-04-23,0.7210754882312089,0.5169129767400793,0.4653247531275987,0.2573655816887149,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2019-04-23,2019-05-09,0.14320110432169722,0.12812860188559103,0.11935052519998617,-0.05491839047132247,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2019-04-23,2019-05-09,0.6320484045598446,0.49098176859368875,0.43063826463473903,0.27863060237027765,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2019-04-23,2019-05-09,0.15207953505632696,0.12680243066149008,0.11818715479659889,-0.03465850787350726,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2019-04-23,2019-05-09,0.5309128720938144,0.42110127969055827,0.38697549117220664,0.274625916833461,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2019-04-23,2019-05-09,0.32482529139454086,0.25468172170251036,0.24616668182480192,0.04775644657730101,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2019-04-23,2019-05-09,0.3581485948123359,0.2647920014053102,0.24239817552537649,0.047942376893856276,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2019-04-23,2019-05-09,0.34368859701528004,0.27100632908683725,0.2478843055603459,0.09390164144121817,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2019-04-23,2019-05-09,0.14087785414884343,0.12424148917731753,0.12110406887496217,-0.014482387584790504,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2019-04-23,2019-05-09,0.08041647575561434,0.09202084442428353,0.06840711762680651,-0.05273003871061246,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2019-04-23,2019-05-09,0.3473026259757631,0.2423033528578288,0.23043409135000906,0.011762845724604398,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2019-04-23,2019-05-09,0.11764325289962274,0.09971416314778264,0.09469560221615862,0.0010969113067229618,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2019-04-23,2019-05-09,0.10570923853473103,0.10472184194360798,0.09402519891037392,-0.04615165326655684,46
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2019-04-23,2019-05-09,0.46991572149403754,0.2749690781961797,0.26171537710751386,0.007721468968276809,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2019-04-23,2019-05-09,0.5043613722480899,0.3933619777117616,0.3322745571105193,0.19340655249287772,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2019-04-23,2019-05-09,0.20798726156100333,0.16210316350106804,0.13487935727359218,0.05624560252399971,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2019-04-23,2019-05-09,0.31314862228863727,0.2010771886481479,0.18273971802764388,-0.011118743237311532,6
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2019-04-23,2019-05-09,0.680114304945383,0.6187130238844988,0.5296955837482851,0.22363026232429944,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2019-04-23,2019-05-09,0.15185283621067855,0.09440075465708088,0.0789373174471228,-0.08380591787558936,42
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2019-04-23,2019-05-09,0.4571357695341676,0.3511613781816314,0.30033707545493,0.24203113863747833,7
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2019-04-23,2019-05-09,0.7337120079079931,0.5844418061665287,0.5040897437367812,0.3272327653458621,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2019-04-23,2019-05-09,0.8164264324931833,0.9733514428833109,0.7154428148485079,0.4440859559047929,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2019-04-23,2019-05-09,0.3767540562953082,0.4831467323254388,0.2712866814320028,0.16629294525585545,24
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2019-04-23,2019-05-09,0.5660137907302358,0.25164111711571335,0.23305641418637787,0.22837377651856897,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2019-04-23,2019-05-09,0.44898273559810437,0.22564294801442497,0.20262961957837167,0.12886692936870034,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2019-04-23,2019-05-09,0.07229685119956031,0.13591426774227724,0.12879618973398005,0.16119175850344586,49
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2019-04-23,2019-05-09,0.0018433148507028818,0.0041536793005693,0.0012847943908583196,0.12817852199077606,1
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2019-04-23,2019-05-09,0.06556485019122774,0.029130591044209935,0.03239587295961694,-0.08606277628596126,42
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2019-04-23,2019-05-09,0.4257898315495738,0.2863440326085489,0.23092500327953228,0.09062852906146825,48
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2019-04-23,2019-05-09,0.4997371194298224,0.3219430742094662,0.2843667307602118,0.1202749557822634,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2019-04-23,2019-05-09,0.45545636819934715,0.49676429272419936,0.35704922096075287,0.13396889349937974,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2019-04-23,2019-05-09,0.16203310730318188,0.09284729602933106,0.08511484013583116,-0.024236716630609167,50
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2019-04-23,2019-05-09,0.8841942672314115,0.5182488105473748,0.49079407157690896,0.5574080972171527,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2019-04-23,2019-05-09,0.7252711521258144,0.5453372779315413,0.4902629905641681,0.27056487446832517,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2019-05-09,2019-05-25,0.11695440252952956,0.1078759876921162,0.1006351260268651,-0.07068026809939625,44
